seed,nematic,polar,nematic_2,polar_2
1099062448631258,0.5580427867877287,0.19312920806872086,0.016349607618922533,0.005667281018786576
853827592514924,0.361094595442662,0.4267542008809964,0.001965095170934469,0.002699969559324156
1052030010736714,0.11917585432520915,0.1749695031055319,0.015168929227212231,0.025270413182057916
993068073743470,0.27114854869820637,0.17102864562287723,0.01109970605380048,0.006894182134918365
375074238073900,0.4623734797922204,0.177720581377324,0.02083583878169359,0.00801024515060962
416178520884477,0.17341224903129193,0.15351993581487697,0.008334652748796533,0.007489063934547467
874051135843279,0.14398402335485594,0.1490161682220318,0.006449403007610348,0.006709901311042318
12944511869278,0.21817525978945776,0.16433284882105947,0.010365832868987224,0.007809391372764948
542029227742456,0.7110255998126617,0.16998909232831041,0.02651759179730383,0.006340413454225126
1011744331896734,0.4024226072289926,0.24174845183187368,0.007420891219668949,0.004295059142568011
211701226972609,0.6606556968332808,0.13819126508314103,0.02988076044025214,0.006317889384101323
292918525777755,0.23421098832277662,0.31560062426208074,0.00378054588572513,0.005326984140339477
731147908347497,0.6056342635898136,0.1986902953735566,0.021654489735649603,0.007100895661654727
985549376192247,0.13876738729478819,0.13583464014939672,0.006441367831380153,0.0063067695566641924
873456432950595,0.2223522482425726,0.15264458784544227,0.010113885762353142,0.0069081766573518355
422219896800918,0.5783124410064191,0.1734265848632231,0.017492097483809,0.005158405376452154
900740014674953,0.6269012975774517,0.6287544841371301,0.001067205659477966,0.0010547270517218146
1020578668480920,0.18494688988077318,0.1742254213692234,0.006984741331476232,0.006649502379388269
343569160877337,0.39538295806858814,0.17381720214272786,0.015107232293617351,0.00660314967012292
78804909138230,0.7257241580833358,0.2027889284376757,0.022641194800834943,0.006269489675753287
333614425743970,0.1187334942963122,0.1520933167397013,0.0061703655233339245,0.007885387239517238
974443487743328,0.5782986876735262,0.19643133434562424,0.020446418094854348,0.006800138697962836
703985244396274,0.4874211175084347,0.43555850849868866,0.0015236533463231703,0.00136858267770425
1122578106359740,0.5537453183947335,0.16539971593341365,0.022893151040037755,0.006790021433018223
492938554100859,0.13863975815604815,0.1592036169118914,0.005812911520858801,0.006587767849286196
170902461924754,0.2632800832140628,0.17420168930417304,0.0108669682566421,0.0072183513800719475
260045648084392,0.6566599820652643,0.13059181796563543,0.03945193026212637,0.00796710043630319
450419983107763,0.27046704018465595,0.17958020190008286,0.010307541929295765,0.0067859714039859974
543308666121182,0.5677515686458767,0.5493789388862809,0.0010756178681573865,0.0009739419614424031
593849570694833,0.6351487098700783,0.6143537095986088,0.0010707773245344488,0.0010405744693315702
582382717235568,0.24094829853063376,0.15260065903719205,0.011884899751391823,0.0074548990296555455
1123570616129223,0.4204344081801036,0.17404962050159875,0.012576475047778864,0.005246178821266473
680622798933824,0.5551234886392159,0.14565798302313915,0.03185569515430812,0.008326539159558345
201764007966294,0.22888430290763923,0.1716844742230449,0.008522875981543318,0.006344118244289005
453356923466257,0.42536210250544965,0.16076934138959942,0.02182692043124029,0.008311220499440561
346214149398000,0.23456871253889341,0.21440196622330787,0.006808582697428605,0.0057771196384000965
353918643079908,0.33747395308456846,0.1619663005449469,0.014480737215011618,0.0069172735351390215
971536625474344,0.36281523397002496,0.14768222617945173,0.019324371647994207,0.007720128181703724
799035771825238,0.1418676902952707,0.2056427725613316,0.017665040780795203,0.026600454731673776
1114806189928891,0.4887533254335101,0.13990259987559536,0.017012296556595207,0.004846804539641248
216465895742590,0.39395600492924576,0.1494507432647204,0.013488003861887919,0.00513094889929529
926435018171726,0.29310276210455,0.15453257935235182,0.011850836275101202,0.006238112633167179
744517311885370,0.2708191993560791,0.13970638065361643,0.015000615801849703,0.007753073777616323
812580382463326,0.6187489043424714,0.5824907558634824,0.0011357291033735743,0.0010483394115664258
521742092743191,0.5794616062802362,0.1816318298048331,0.025559358698836507,0.008103465751283062
1008612444973162,0.15056151311723823,0.1572835818923601,0.011839795546884743,0.012374445900222582
121838283310165,0.4557319937438428,0.15687514867494395,0.018638460979222893,0.006424695992516951
431006493426170,0.32875617100462384,0.12589120636287426,0.02036240200601168,0.0077681989548318035
765322069857382,0.41505890805942075,0.1737464028625045,0.01656110842532625,0.00688737778578466
725201757884584,0.2925891106179019,0.26258537039273444,0.005163555243134517,0.004336696937154333
184656659025018,0.4501806947821118,0.17772493164266848,0.016140052573590854,0.006318589336541516
1034686135547599,0.7689970196212104,0.2185657441225539,0.014192480019093102,0.003988163339417663
380972098894405,0.2873472841135734,0.3007874213474835,0.004092834242188542,0.003828869595695802
742183958399040,0.7674213213669365,0.1776395944250454,0.02755367990344107,0.006229571179848284
37852570490343,0.4714734502162573,0.17225305292222087,0.013413286229045111,0.004830941221531894
734109262104827,0.4839704851393594,0.1761453594141407,0.015042540310070199,0.005512022671068797
401686787590537,0.5703015305226584,0.5602595488020272,0.0009498182983349717,0.0009712321629597573
350020380685320,0.28919506762077474,0.15834480907050294,0.0138810648148751,0.007598422297442708
484612500106051,0.5558868472704739,0.15749224556416264,0.021136520154348498,0.005889010507556474
604884003999171,0.19466138402358876,0.1519534213043104,0.009171970126659549,0.0071786198248730325
501697692195937,0.45307149871263314,0.39151308342459984,0.0033511724356225306,0.002340384064469914
851083349436041,0.202274180083935,0.30245057704185274,0.041074158878359635,0.0606152715095672
796940938751527,0.5836439205348998,0.5289193635025912,0.004242781531217273,0.0024359611476190723
7713914261614,0.5850858126921252,0.1519416481715936,0.025757591079943964,0.006697966433511009
